 118 BILLINGS      SE       -         -         -         -         -         -  
 119 HENRY BORDEN  SE      6.00     34.06       -      819.00      0.00      5.68
 120 JAGUARI       SE     19.79      9.43       -       27.60      0.00      0.48
 121 PARAIBUNA     SE     42.08     28.62       -       87.02      0.00      0.68
 122 SANTA BRANCA  SE     35.50     11.58       -       56.05      0.00      0.33
 123 FUNIL         SE     70.00     34.87       -      216.00      0.00      0.50
 124 LAJES         SE       -         -         -         -         -         -  
 125 STA CECILIA   SE       -         -         -         -         -         -  
 126 PICADA        SE     13.89     16.10       -       50.00     30.09      1.16
 127 SOBRAGI       SE     28.68     20.58       -       60.00     58.32      0.72
 129 SIMPLICIO     SE     66.54     65.32       -      203.80      0.00      0.98
 130 ILHA POMBOS   SE    178.67     49.80       -      138.12      0.00      0.28
 131 NILO PECANHA  SE     25.22     67.81       -      380.03      0.00      2.69
 133 P. PASSOS     SE    120.00     38.89       -       99.90      0.00      0.32
 134 SALTO GRANDE  SE     20.12     16.10       -       54.00     47.74      0.80
 135 P. ESTRELA    SE     23.56     10.87       -      112.24      0.00      0.46
 139 CANDONGA      SE     38.96     17.52       -      140.00      0.00      0.45
 141 BAGUARI       SE    110.44     19.04       -      140.00      0.00      0.17
 143 AIMORES       SE    116.41     29.53       -      220.00    767.59      0.25
 144 MASCARENHAS   SE    162.31     33.21       -      148.50      0.00      0.20
 145 SUICA         SE      2.90      6.13       -       35.34      0.00      2.11
 146 FONTES C      SE      0.00      0.00       -        0.00      0.00      0.00
 147 FONTES AB     SE     33.42     85.70       -       87.99      0.00      2.56
 148 IRAPE         SE     95.82    135.14       -      399.00      0.00      1.41
 153 SAO DOMINGOS  SE     45.04     13.61       -       48.00      0.00      0.30
 154 ITAPEBI       NE     42.14      9.97       -      307.99      0.00      0.24
 155 RETIRO BAIXO  SE     27.67      9.06       -       41.85      0.00      0.33
 156 TRES MARIAS   SE    420.00    178.29       -      396.00      0.00      0.42
 162 QUEIMADO      SE     16.00     25.86       -      105.00     53.00      1.62
 169 SOBRADINHO    NE    800.00    146.03       -      875.25      0.00      0.18
 172 ITAPARICA     NE    851.01    383.41       -     1479.60      0.00      0.45
 173 MOXOTO        NE    210.46     39.59       -      400.00      0.00      0.19
 174 P.AFONSO 123  NE    210.00    162.02       -     1148.65      0.00      0.77
 175 P.AFONSO 4    NE    545.63    560.00       -     1641.60      0.00      1.03
 178 XINGO         NE    800.00    723.56       -     2635.00      0.00      0.90
 180 TOCOS         SE       -         -         -         -         -         -  
 181 SANTANA       SE       -         -         -         -         -         -  
 182 VIGARIO       SE       -         -         -         -         -         -  
 185 BARRA BRAUNA  SE     41.62      9.13       -       39.00      0.00      0.22
 189 P. CAVALO     NE      3.00      2.86       -      160.00      0.00      0.95
 190 B. ESPERANCA  NE    263.17     98.00       -      237.30      0.00      0.37
 192 GUILMAN-AMOR  SE     11.59     11.67       -      140.00    123.37      1.01
 193 SA CARVALHO   SE     12.38     11.65       -       48.00      0.00      0.94
 195 JAURU         SE     59.89     55.75       -      118.00     69.11      0.93
 196 GUAPORE       SE     25.98     40.20       -      120.00     55.02      1.55
 203 CORUMBA III   SE     82.91     27.32       -       96.45      0.00      0.33
 204 CACH.CALDEIR  N     236.84     33.87       -      146.00      0.00      0.14
 215 SALTO PILAO   S      78.60    138.81       -      191.89     31.40      1.77
 217 ROSAL         SE      7.70     13.03       -       55.00     26.30      1.69
 225 SLT APIACAS   SE     17.69      3.92       -       30.00      0.00      0.22
 227 SINOP         SE    413.00     92.78       -      401.88   1151.84      0.22
 228 COLIDER       SE    482.44    103.80       -      300.00      0.00      0.22
 229 TELES PIRES   SE    685.60    355.42       -     1819.80      0.00      0.52
 230 SAO MANOEL    SE    691.44    171.21       -      551.88      0.00      0.25
 241 SLT VERDINHO  SE     63.21     24.03       -       93.00      0.00      0.38
 249 OURINHOS      SE     97.15     10.12       -       44.00      0.00      0.10
 251 SERRA MESA    SE    300.00    307.22       -     1275.00      0.00      1.02
 252 CANA BRAVA    SE    223.04     87.03       -      450.00      0.00      0.39
 253 SAO SALVADOR  SE    205.52     44.94       -      243.20      0.00      0.22
 257 PEIXE ANGIC   SE    360.00     88.60       -      498.75      0.00      0.25
 261 LAJEADO       SE    403.68    139.08       -      902.50      0.00      0.34
 262 SALTO         SE     59.27     27.15       -      116.00      0.00      0.46
 267 ESTREITO TOC  N    1000.00    222.71       -     1087.00      0.00      0.22
 272 CURUA-UNA     N       0.00      0.00       -       42.80      0.00      0.00
 275 TUCURUI       N    3816.78   2191.43       -     7405.00      0.00      0.57
 276 RONDON II     SE      9.59      5.03       -       73.50    137.41      0.52
 277 BALBINA       N     390.00     85.50       -      249.75      0.00      0.22
 278 MANSO         SE    115.83     58.65       -      157.50      0.00      0.51
 279 SAMUEL        SE     81.34     20.00       -      216.75      0.00      0.25
 280 COARACY NUNE  N     238.42     43.20       -       78.00      0.00      0.18
 281 PONTE PEDRA   SE     44.51     98.67       -      176.10     33.23      2.22
 283 STA CLARA MG  SE      3.87      1.75       -       60.00      0.00      0.45
 284 FERREIRA GOM  N     240.88     40.00       -      168.00      0.00      0.17
 285 JIRAU         SE   4720.09    487.65       -     2400.00      0.00      0.10
 286 STO ANT JARI  N     285.42     65.08       -      389.55   1197.08      0.23
 287 STO ANTONIO   SE   4860.88   1017.88       -     1135.80   4398.12      0.21
 288 BELO MONTE    N     300.00    244.37       -    10388.89      0.00      0.81
 290 ESPORA        SE     13.61      5.23       -       21.33      0.00      0.38
 304 ITIQUIRA I    SE     36.69     28.22       -       30.40      0.00      0.77
 305 ITIQUIRA II   SE     36.69     45.08       -       96.57      0.00      1.23
 309 JURUENA       SE    122.70     37.68       -       50.00      0.00      0.31
 310 DARDANELOS    SE     21.80     19.23       -      232.00    250.20      0.88
 311 CACU          SE     47.39     11.76       -       32.50      0.00      0.25
 312 B. COQUEIROS  SE     49.32     16.06       -       90.00      0.00      0.33
 314 PIMENTAL      N     460.00     57.61       -      194.25      0.00      0.13
 315 FOZ R. CLARO  SE     53.44     13.11       -       68.40      0.00      0.25

4 - GERACAO TERMOELETRICA (MW):

 IND     NOME     SIST     GTMIN    GTER       RESER     GTMAX     CAPAC
------------------------------------------------------------------------
   1 ANGRA 1        SE    640.00    640.00       -      640.00    640.00
   4 ST.CRUZ 34     SE      0.00      0.00       -        0.00      0.00
  12 CUIABA G CC    SE      0.00      0.00       -      490.00    980.00
  13 ANGRA 2        SE   1350.00   1350.00       -     1350.00   1350.00
  15 LINHARES       SE      0.00    204.00       -      204.00    204.00
  21 MARANHAO V     N       0.00      0.00       -      337.60    337.60
  24 J.LACERDA C    S       0.00      0.00       -      330.00    330.00
  25 J.LACERDA B    S     220.00    220.00       -      220.00    220.00
  26 J.LACERDA A1   S       0.00      0.00       -       80.00     80.00
  27 J.LACERDA A2   S     100.00    100.00       -      110.00    110.00
  28 FIGUEIRA       S       0.00      0.00       -        0.00      0.00
  35 URUGUAIANA     S       0.00      0.00       -        0.00   1065.00
  36 MARANHAO IV    N       0.00      0.00       -      337.60    337.60
  43 TERMOBAHIA     NE      0.00      0.00       -      165.00    185.89
  46 N.VENECIA 2    N      81.00    129.40       -      265.00    448.68
  47 TERMORIO       SE      0.00      0.00       -      844.00  15820.40
  48 ARAUCARIA      S       0.00      0.00       -      484.00    954.15
  49 VIANA          SE      0.00      0.00       -      174.60    174.60
  52 CAMPINA GDE    NE      0.00      0.00       -        0.00    169.08
  53 GLOBAL I       NE      0.00      0.00       -      137.00    954.80
  54 JUIZ DE FORA   SE      0.00      0.00       -       84.00     87.05
  55 GLOBAL II      NE      0.00      0.00       -      137.00    954.80
  57 MARACANAU I    NE      0.00      0.00       -        0.00      0.00
  58 TERMOCEARA     NE      0.00      0.00       -      200.00    550.00
  60 NORTEFLU       SE      0.00      0.00       -      826.00   3136.78
  62 SEROPEDICA     SE      0.00      0.00       -      360.00   1620.00
  63 IBIRITE        SE      0.00      0.00       -      226.00    226.00
  64 CANOAS         S       0.00      0.00       -      248.57    248.57
  67 TERMONE        NE      0.00      0.00       -        0.00    162.31
  68 TRES LAGOAS    SE      0.00      0.00       -      360.00   2870.00
  69 TERMOPB        NE      0.00      0.00       -        0.00    162.31
